Date,price
2014/10/27,133.768663
2014/10/28,134.821826
2014/10/29,134.448123
2014/10/30,132.002068
2014/10/31,133.072217
2014/11/3,132.13796
2014/11/4,128.579289
2014/11/5,124.128826
2014/11/6,124.978151
2014/11/7,125.73405
2014/11/10,130.600682
2014/11/11,130.243965
2014/11/12,129.853276
2014/11/13,128.74066
2014/11/14,133.590305
2014/11/17,135.934442
2014/11/18,132.197412
2014/11/19,130.006154
2014/11/20,127.976268
2014/11/21,130.057114
2014/11/24,130.75356
2014/11/25,131.339594
2014/11/26,132.45221
2014/11/27,133.072217
2014/11/28,132.358784
2014/12/1,135.942935
2014/12/2,136.860206
2014/12/3,139.994215
2014/12/4,147.892936
2014/12/5,145.166603
2014/12/8,146.907719
2014/12/9,146.814293
2014/12/10,152.810526
2014/12/11,149.387747
2014/12/12,149.982275
2014/12/15,156.309745
2014/12/16,153.413547
2014/12/17,152.0886
2014/12/18,152.317918
2014/12/19,153.574919
2014/12/22,156.360704
2014/12/23,160.403491
2014/12/24,155.477406
2014/12/25,157.830036
2014/12/26,159.307862
2014/12/29,155.834123
2014/12/30,158.687854
2014/12/31,161.048977
2015/1/5,172.005268
2015/1/6,168.021934
2015/1/7,163.868736
2015/1/8,162.866533
2015/1/9,161.635012
2015/1/12,158.339631
2015/1/13,157.023178
2015/1/14,155.579325
2015/1/15,158.033874
2015/1/16,158.067847
2015/1/19,149.039524
2015/1/20,151.247769
2015/1/21,154.882879
2015/1/22,153.923142
2015/1/23,153.744784
2015/1/26,155.256582
2015/1/27,152.971898
2015/1/28,150.729681
2015/1/29,149.608572
2015/1/30,150.483376
2015/2/2,148.47897
2015/2/3,151.494073
2015/2/4,150.542829
2015/2/5,147.82499
2015/2/6,148.292118
2015/2/9,156.530569
2015/2/10,155.324528
2015/2/11,155.553846
2015/2/12,155.910562
2015/2/13,154.993291
2015/2/16,155.689738
2015/2/17,154.763974
2015/2/25,156.241799
2015/2/26,158.517989
2015/2/27,162.263512
2015/3/2,161.991728
2015/3/3,157.931955
2015/3/4,158.985118
2015/3/5,157.566746
2015/3/6,155.953028
2015/3/9,162.696668
2015/3/10,159.528686
2015/3/11,163.053384
2015/3/12,163.707364
2015/3/13,161.295282
2015/3/16,164.565182
2015/3/17,167.12165
2015/3/18,169.397841
2015/3/19,165.856156
2015/3/20,164.047094
2015/3/23,165.686291
2015/3/24,166.204379
2015/3/25,163.732844
2015/3/26,168.641942
2015/3/27,165.236149
2015/3/30,167.12165
2015/3/31,166.433697
2015/4/1,165.907116
2015/4/2,165.261629
2015/4/3,167.155623
2015/4/7,170.434017
2015/4/8,173.686931
2015/4/9,169.864969
2015/4/10,170.051821
2015/4/13,173.177336
2015/4/14,174.960918
2015/4/15,174.706121
2015/4/16,192.176733
2015/4/17,197.518986
2015/4/20,198.767494
2015/4/21,218.641695
2015/4/22,224.128334
2015/4/23,217.461134
2015/4/24,219.54198
2015/4/27,217.248803
2015/4/28,210.539136
2015/4/29,212.14436
2015/4/30,214.225206
2015/5/4,216.552356
2015/5/5,204.644822
2015/5/6,206.114154
2015/5/7,208.025135
2015/5/8,215.872896
2015/5/11,218.650189
2015/5/12,216.085228
2015/5/13,217.766891
2015/5/14,213.52876
2015/5/15,208.228973
2015/5/18,204.806194
2015/5/19,212.365185
2015/5/20,215.686045
2015/5/21,219.626912
2015/5/22,234.294752
2015/5/25,243.611846
2015/5/26,242.516217
2015/5/27,235.17805
2015/5/28,221.767211
2015/5/29,224.077374
2015/6/1,230.557723
2015/6/2,226.446991
2015/6/3,223.194077
2015/6/4,219.304169
2015/6/5,215.592619
2015/6/8,224.765328
2015/6/9,220.000615
2015/6/10,221.716251
2015/6/11,220.87542
2015/6/12,225.920409
2015/6/15,221.580359
2015/6/16,215.686045
2015/6/17,216.654275
2015/6/18,207.209783
2015/6/19,199.85463
2015/6/23,214.242193
2015/6/24,221.852143
2015/6/25,213.851503
2015/6/26,205.918809
2015/6/29,209.47748
2015/6/30,218.828547
2015/7/1,218.692655
2015/7/2,221.079258
2015/7/3,212.16984
2015/7/6,215.762484
2015/7/7,207.388141
2015/7/8,201.171083
2015/7/9,219.074851
2015/7/10,225.572186
2015/7/13,218.913479
2015/7/14,211.524353
2015/7/15,213.401361
2015/7/16,213.681638
2015/7/17,217.056968
2015/7/20,214.03344
2015/7/21,210.753198
2015/7/22,206.446097
2015/7/23,208.737513
2015/7/24,208.42375
2015/7/27,191.604189
2015/7/28,195.702115
2015/7/29,197.518133
2015/7/30,195.825718
2015/7/31,196.65291
2015/8/3,199.24858
2015/8/4,201.539995
2015/8/5,196.995196
2015/8/6,194.874923
2015/8/7,196.747989
2015/8/10,201.853758
2015/8/11,200.380026
2015/8/12,199.163008
2015/8/13,199.20104
2015/8/14,199.647913
2015/8/17,196.072925
2015/8/18,191.166823
2015/8/19,191.699268
2015/8/20,185.471561
2015/8/21,177.161614
2015/8/24,161.292847
2015/8/25,167.900872
2015/8/26,174.832167
2015/8/27,187.373151
2015/8/28,183.170638
2015/8/31,185.7568
2015/9/1,184.806005
2015/9/2,185.034196
2015/9/7,179.424506
2015/9/8,180.004491
2015/9/9,182.41951
2015/9/10,183.703083
2015/9/11,183.417844
2015/9/14,192.564491
2015/9/15,192.06057
2015/9/16,194.485097
2015/9/17,188.257391
2015/9/18,189.617027
2015/9/21,189.493424
2015/9/22,189.4649
2015/9/23,185.138783
2015/9/24,184.454211
2015/9/25,183.940782
2015/9/28,181.963128
2015/9/29,180.812666
2015/9/30,180.945778
2015/10/8,187.801009
2015/10/9,187.259056
2015/10/12,188.342962
2015/10/13,188.960979
2015/10/14,188.095755
2015/10/15,190.149472
2015/10/16,190.862569
2015/10/19,192.745142
2015/10/20,192.032046
2015/10/21,190.453727
2015/10/22,192.564491
2015/10/23,200.598708
2015/10/26,207.016574
2015/10/27,204.658603
2015/10/28,201.986869
2015/10/29,202.519314
2015/10/30,203.336998
2015/11/2,202.100964
2015/11/3,199.391199
2015/11/4,204.401888
2015/11/5,205.904144
2015/11/6,207.672622
2015/11/9,209.964038
2015/11/10,211.43777
2015/11/11,209.317498
2015/11/12,209.184386
2015/11/13,204.525491
2015/11/16,203.260934
2015/11/17,203.812395
2015/11/18,204.097634
2015/11/19,204.449428
2015/11/20,203.203886
2015/11/23,202.158012
2015/11/24,201.273773
2015/11/25,202.500298
2015/11/26,202.367187
2015/11/27,197.518133
2015/11/30,203.764855
2015/12/1,203.27995
2015/12/2,210.677134
2015/12/3,209.365037
2015/12/4,204.71565
2015/12/7,203.955014
2015/12/8,201.511471
2015/12/9,203.916983
2015/12/10,202.481282
2015/12/11,201.00755
2015/12/14,203.565188
2015/12/15,203.955014
2015/12/16,203.384537
2015/12/17,205.238587
2015/12/18,206.208398
2015/12/21,215.858967
2015/12/22,213.957377
2015/12/23,212.027263
2015/12/24,213.719678
2015/12/25,213.453455
2015/12/28,208.338179
2015/12/29,209.013243
2015/12/30,208.090972
2015/12/31,207.45394
2016/1/4,199.685945
2016/1/5,202.348171
2016/1/6,201.739662
2016/1/7,192.279253
2016/1/8,194.561161
2016/1/11,190.025869
2016/1/12,187.106929
2016/1/13,189.949805
2016/1/14,194.741812
2016/1/15,189.208185
2016/1/18,189.617027
2016/1/19,199.89512
2016/1/20,192.364824
2016/1/21,190.406187
2016/1/22,192.764158
2016/1/25,192.792682
2016/1/26,189.217693
2016/1/27,190.092425
2016/1/28,186.964309
2016/1/29,190.776997
2016/2/1,191.385506
2016/2/2,194.485097
2016/2/3,193.63889
2016/2/4,194.903447
2016/2/5,193.838557
2016/2/15,190.548806
2016/2/16,193.886096
2016/2/17,192.345809
2016/2/18,191.78484
2016/2/19,193.115952
2016/2/22,197.575181
2016/2/23,201.958345
2016/2/24,207.026082
2016/2/25,201.958345
2016/2/26,206.170366
2016/2/29,204.335332
2016/3/1,207.672622
2016/3/2,213.187233
2016/3/3,216.600587
2016/3/4,227.030807
2016/3/7,222.143721
2016/3/8,217.931699
2016/3/9,216.248792
2016/3/10,216.838285
2016/3/11,216.828777
2016/3/14,213.520011
2016/3/15,220.508354
2016/3/16,217.361222
2016/3/17,218.264478
2016/3/18,214.879648
2016/3/21,220.565401
2016/3/22,222.951896
2016/3/23,223.408278
2016/3/24,230.719891
2016/3/25,232.925735
2016/3/28,237.299392
2016/3/29,235.901723
2016/3/30,236.42466
2016/3/31,235.454849
2016/4/1,233.030322
2016/4/5,233.439164
2016/4/6,244.553957
2016/4/7,241.606492
2016/4/8,237.565614
2016/4/11,231.727733
2016/4/12,232.868687
2016/4/13,230.320557
2016/4/14,230.81497
2016/4/15,232.849671
2016/4/18,231.689702
2016/4/19,231.214304
2016/4/20,226.707536
2016/4/21,228.542571
2016/4/22,235.226659
2016/4/25,232.488369
2016/4/26,231.860845
2016/4/27,232.830656
2016/4/28,234.313896
2016/4/29,238.839679
2016/5/3,247.206674
2016/5/4,243.603162
2016/5/5,245.086402
2016/5/6,239.80949
2016/5/9,238.478377
2016/5/10,239.676379
2016/5/11,244.230686
2016/5/12,243.365463
2016/5/13,238.611489
2016/5/16,239.248521
2016/5/17,237.727249
2016/5/18,232.412306
2016/5/19,233.676863
2016/5/20,238.896727
2016/5/23,241.692064
2016/5/24,239.543268
2016/5/25,239.467204
2016/5/26,240.27538
2016/5/27,240.018665
2016/5/30,243.527098
2016/5/31,251.456728
2016/6/1,250.810187
2016/6/2,254.565827
2016/6/3,269.921165
2016/6/6,262.466933
2016/6/7,264.178363
2016/6/8,260.784026
2016/6/13,253.919286
2016/6/14,259.329309
2016/6/15,262.885282
2016/6/16,260.536819
2016/6/17,264.568189
2016/6/20,262.52398
2016/6/21,260.337152
2016/6/22,264.739332
2016/6/23,262.837743
2016/6/24,260.29912
2016/6/27,273.524677
2016/6/28,274.028599
2016/6/29,274.000075
2016/6/30,277.556048
2016/7/1,277.964019
2016/7/4,285.47236
2016/7/5,291.96081
2016/7/6,308.094515
2016/7/7,307.822544
2016/7/8,301.02327
2016/7/11,306.103299
2016/7/12,315.418304
2016/7/13,308.094515
2016/7/14,307.997382
2016/7/15,308.415052
2016/7/18,307.142616
2016/7/19,299.274886
2016/7/20,299.711982
2016/7/21,305.365092
2016/7/22,299.090334
2016/7/25,302.334559
2016/7/26,309.891466
2016/7/27,305.005702
2016/7/28,306.987204
2016/7/29,304.170363
2016/8/1,298.157862
2016/8/2,297.429368
2016/8/3,298.021877
2016/8/4,297.516788
2016/8/5,297.157397
2016/8/8,299.265172
2016/8/9,306.695807
2016/8/10,304.811437
2016/8/11,307.686558
2016/8/12,307.880823
2016/8/15,309.638921
2016/8/16,300.644454
2016/8/17,299.323452
2016/8/18,297.64306
2016/8/19,297.691626
2016/8/22,298.507539
2016/8/23,298.080156
2016/8/24,296.526036
2016/8/25,294.321129
2016/8/26,292.805862
2016/8/29,298.711517
2016/8/30,297.089405
2016/8/31,301.295241
2016/9/1,299.85768
2016/9/2,297.011699
2016/9/5,299.653702
2016/9/6,301.05241
2016/9/7,297.808185
2016/9/8,297.050552
2016/9/9,295.894675
2016/9/12,289.513071
2016/9/13,291.815111
2016/9/14,290.979772
2016/9/19,291.523714
2016/9/20,286.501964
2016/9/21,285.618059
2016/9/22,288.46404
2016/9/23,289.143968
2016/9/26,280.450611
2016/9/27,282.820643
2016/9/28,280.139787
2016/9/29,282.636092
2016/9/30,289.367373
2016/10/10,294.272563
2016/10/11,300.061659
2016/10/12,297.050552
2016/10/13,295.175895
2016/10/14,296.83686
2016/10/17,293.777187
2016/10/18,298.352127
2016/10/19,297.662486
2016/10/20,296.720301
2016/10/21,295.467292
2016/10/24,298.128722
2016/10/25,303.966384
2016/10/26,304.685165
2016/10/27,307.783691
2016/10/28,307.958529
2016/10/31,308.832722
2016/11/1,307.599139
2016/11/2,306.142152
2016/11/3,306.802653
2016/11/4,305.792475
2016/11/7,306.287851
2016/11/8,310.823937
2016/11/9,307.725411
2016/11/10,309.978885
2016/11/11,306.045019
2016/11/14,302.072301
2016/11/15,305.005702
2016/11/16,304.170363
2016/11/17,302.120867
2016/11/18,301.110689
2016/11/21,300.625027
2016/11/22,300.013092
2016/11/23,303.976098
2016/11/24,307.84197
2016/11/25,307.803117
2016/11/28,310.338275
2016/11/29,314.670384
2016/11/30,309.930319
2016/12/1,311.814689
2016/12/2,312.543182
2016/12/5,306.870646
2016/12/6,317.059843
2016/12/7,318.060307
2016/12/8,328.0261
2016/12/9,328.074666
2016/12/12,317.487226
2016/12/13,323.460873
2016/12/14,322.742093
2016/12/15,318.643102
2016/12/16,318.186579
2016/12/19,316.613033
2016/12/20,317.118122
2016/12/21,319.23561
2016/12/22,315.874826
2016/12/23,310.853077
2016/12/26,315.175473
2016/12/27,316.807298
2016/12/28,314.437266
2016/12/29,317.924322
2016/12/30,324.568183
2017/1/3,324.966427
2017/1/4,341.818912
2017/1/5,336.797163
2017/1/6,340.701888
2017/1/9,338.516408
2017/1/10,338.992357
2017/1/11,335.544154
2017/1/12,337.098273
2017/1/13,334.980785
2017/1/16,331.678281
2017/1/17,339.118629
2017/1/18,344.898012
2017/1/19,344.548335
2017/1/20,344.810592
2017/1/23,341.148698
2017/1/24,340.264792
2017/1/25,337.661642
2017/1/26,334.543689
2017/2/3,336.904008
2017/2/6,336.904008
2017/2/7,333.727776
2017/2/8,334.339711
2017/2/9,337.642215
2017/2/10,335.184764
2017/2/13,339.72085
2017/2/14,340.16766
2017/2/15,338.535834
2017/2/16,338.108451
2017/2/17,340.507623
2017/2/20,350.929939
2017/2/21,348.45306
2017/2/22,351.512734
2017/2/23,351.328182
2017/2/24,352.221801
2017/2/27,346.95722
2017/2/28,344.490055
2017/3/1,346.384139
2017/3/2,346.588117
2017/3/3,346.316146
2017/3/6,348.666752
2017/3/7,356.670468
2017/3/8,356.748174
2017/3/9,359.293045
2017/3/10,359.244479
2017/3/13,360.895731
2017/3/14,358.904515
2017/3/15,363.935978
2017/3/16,364.023397
2017/3/17,367.627012
2017/3/20,375.329618
2017/3/21,382.711686
2017/3/22,383.168209
2017/3/23,378.612696
2017/3/24,375.727861
2017/3/27,367.957262
2017/3/28,369.35597
2017/3/29,372.648761
2017/3/30,375.06736
2017/3/31,375.281052
2017/4/5,378.486423
2017/4/6,380.671904
2017/4/7,381.604376
2017/4/10,378.039614
2017/4/11,374.241734
2017/4/12,379.040078
2017/4/13,386.966089
2017/4/14,384.110394
2017/4/17,384.440644
2017/4/18,393.046582
2017/4/19,394.105326
2017/4/20,403.400905
2017/4/21,389.044724
2017/4/24,387.121501
2017/4/25,406.878247
2017/4/26,405.974915
2017/4/27,409.355126
2017/4/28,401.62338
2017/5/2,400.263525
2017/5/3,405.634952
2017/5/4,404.071119
2017/5/5,404.25567
2017/5/8,393.852782
2017/5/9,397.038727
2017/5/10,398.330589
2017/5/11,400.341231
2017/5/12,401.613667
2017/5/15,407.519322
2017/5/16,417.786225
2017/5/17,414.367162
2017/5/18,417.222857
2017/5/19,428.1794
2017/5/22,429.111872
2017/5/23,441.175726
2017/5/24,437.406986
2017/5/25,437.678957
2017/5/26,438.961106
2017/5/31,430.238609
2017/6/1,436.396808
2017/6/2,434.483298
2017/6/5,431.666456
2017/6/6,435.949999
2017/6/7,446.197475
2017/6/8,450.99582
2017/6/9,452.384814
2017/6/12,459.320074
2017/6/13,459.475486
2017/6/14,460.786774
2017/6/15,450.986107
2017/6/16,449.363994
2017/6/19,456.687783
2017/6/20,452.928756
2017/6/21,459.154948
2017/6/22,459.193801
2017/6/23,459.174375
2017/6/26,470.781706
2017/6/27,470.218338
2017/6/28,461.67068
2017/6/29,459.446346
2017/6/30,458.319609
2017/7/3,447.1688
2017/7/4,438.961106
2017/7/5,446.935682
2017/7/6,442.904684
2017/7/7,439.729748
2017/7/10,448.110812
2017/7/11,456.649636
2017/7/12,451.068834
2017/7/13,449.777164
2017/7/14,450.023666
2017/7/17,443.772379
2017/7/18,446.217677
2017/7/19,450.46737
2017/7/20,459.942901
2017/7/21,466.578732
2017/7/24,471.114366
2017/7/25,471.272127
2017/7/26,465.0307
2017/7/27,467.239357
2017/7/28,477.148732
2017/7/31,474.486511
2017/8/1,473.520224
2017/8/2,476.083843
2017/8/3,470.542482
2017/8/4,467.012575
2017/8/7,474.821754
2017/8/8,475.827482
2017/8/9,483.981763
2017/8/10,484.750849
2017/8/11,477.286773
2017/8/14,492.83611
2017/8/15,489.030121
2017/8/16,489.542845
2017/8/17,485.796017
2017/8/18,482.798554
2017/8/21,482.877435
2017/8/22,480.402556
2017/8/23,487.097547
2017/8/24,485.914338
2017/8/25,486.091819
2017/8/28,485.155112
2017/8/29,482.591493
2017/8/30,486.072099
2017/8/31,484.277565
2017/9/1,488.251176
2017/9/4,485.529795
2017/9/5,483.133797
2017/9/6,478.193899
2017/9/7,474.535812
2017/9/8,467.73236
2017/9/11,471.62709
2017/9/12,478.124879
2017/9/13,484.750849
2017/9/14,483.843722
2017/9/15,482.985896
2017/9/18,491.988144
2017/9/19,489.996409
2017/9/20,489.256903
2017/9/21,491.790942
2017/9/22,492.934711
2017/9/25,500.142426
2017/9/26,502.163741
2017/9/27,501.098853
2017/9/28,511.205429
2017/9/29,510.396903
2017/10/9,520.385159
2017/10/10,532.503191
2017/10/11,537.906511
2017/10/12,536.476801
2017/10/13,548.368051
2017/10/16,552.844524
2017/10/17,548.939935
2017/10/18,552.874105
2017/10/19,574.447948
2017/10/20,566.293666
2017/10/23,565.386539
2017/10/24,559.391614
2017/10/25,557.754842
2017/10/26,596.623256
2017/10/27,640.540028
2017/10/30,613.375523
2017/10/31,609.382192
2017/11/1,614.29251
2017/11/2,618.147799
2017/11/3,630.22639
2017/11/6,643.922034
2017/11/7,633.085812
2017/11/8,641.279534
2017/11/9,640.973872
2017/11/10,668.46376
2017/11/13,678.254814
2017/11/14,669.252566
2017/11/15,678.452015
2017/11/16,709.047827
2017/11/17,680.591651
2017/11/20,669.646969
2017/11/21,667.773554
2017/11/22,641.417575
2017/11/23,624.86251
2017/11/24,621.224142
2017/11/27,612.596577
2017/11/28,639.159618
2017/11/29,629.191082
2017/11/30,622.170709
2017/12/1,613.641745
2017/12/4,628.8657
2017/12/5,624.103284
2017/12/6,616.264524
2017/12/7,608.060942
2017/12/8,618.502761
2017/12/11,641.880998
2017/12/12,642.206381
2017/12/13,658.860047
2017/12/14,655.25126
2017/12/15,644.641819
2017/12/18,656.454189
2017/12/19,657.755719
2017/12/20,675.326372
2017/12/21,672.200728
2017/12/22,673.364217
2017/12/25,678.491455
2017/12/26,671.283741
2017/12/27,654.886437
2017/12/28,708.633704
2017/12/29,687.730345
2018/1/2,694.001353
2018/1/3,705.843303
2018/1/4,726.756521
2018/1/5,728.02847
2018/1/8,741.605793
2018/1/9,771.57056
2018/1/10,774.715924
2018/1/11,763.968442
2018/1/12,777.388004
2018/1/15,774.380681
2018/1/16,762.124609
2018/1/17,737.464562
2018/1/18,740.235243
2018/1/19,739.683079
2018/1/22,762.814814
2018/1/23,762.952855
2018/1/24,753.763265
2018/1/25,758.3975
2018/1/26,766.34472
2018/1/29,726.017015
2018/1/30,731.696418
2018/1/31,753.842146
2018/2/1,747.127435
2018/2/2,730.039926
2018/2/5,708.18014
2018/2/6,698.94125
2018/2/7,673.86708
2018/2/8,691.181372
2018/2/9,673.86708
2018/2/12,687.720485
2018/2/13,702.017594
2018/2/14,708.397062
2018/2/22,732.061241
2018/2/23,732.090821
2018/2/26,733.106409
2018/2/27,727.653788
2018/2/28,715.466735
2018/3/1,731.587957
2018/3/2,726.105756
2018/3/5,710.033834
2018/3/6,708.20972
2018/3/7,700.104739
2018/3/8,712.646754
2018/3/9,718.010635
2018/3/12,713.820103
2018/3/13,700.410401
2018/3/14,716.709105
2018/3/15,736.024991
2018/3/16,729.497622
2018/3/19,742.936903
2018/3/20,737.26736
2018/3/21,731.617538
2018/3/22,715.920299
2018/3/23,701.110467
2018/3/26,703.506465
2018/3/27,704.738974
2018/3/28,672.50639
2018/3/29,679.457743
2018/3/30,674.054422
2018/4/2,670.544235
2018/4/3,668.424319
2018/4/4,684.299039
2018/4/9,688.529011
2018/4/10,698.113004
2018/4/11,695.490224
2018/4/12,684.486381
2018/4/13,677.249086
2018/4/16,671.845765
2018/4/17,656.878172
2018/4/18,646.465933
2018/4/19,670.445635
2018/4/20,660.881362
2018/4/23,664.57889
2018/4/24,680.226829
2018/4/25,681.301577
2018/4/26,668.739842
2018/4/27,653.259525
2018/5/2,658.485364
2018/5/3,661.492687
2018/5/4,653.594767
2018/5/7,688.40083
2018/5/8,698.91167
2018/5/9,692.127939
2018/5/10,704.19667
2018/5/11,707.973079
2018/5/14,732.021801
2018/5/15,732.662706
2018/5/16,724.242202
2018/5/17,717.202108
2018/5/18,728.975038
2018/5/21,724.538004
2018/5/22,729.221539
2018/5/23,713.652482
2018/5/24,705.389739
2018/5/25,706.82931
2018/5/28,730.039926
2018/5/29,721.195439
2018/5/30,715.713237
2018/5/31,740.619786
2018/6/1,734.684021
2018/6/4,771.028256
2018/6/5,777.023181
2018/6/6,774.755364
2018/6/7,770.042248
2018/6/8,767.064506
2018/6/11,764.875569
2018/6/12,788.007304
2018/6/13,779.271278
2018/6/14,775.130047
2018/6/15,773.33
2018/6/19,738
2018/6/20,763.59
2018/6/21,759.32
2018/6/22,766.53
2018/6/25,765.56
2018/6/26,754.8
2018/6/27,722.44
2018/6/28,710.93
2018/6/29,731.46
2018/7/2,711.55
2018/7/3,694.92
2018/7/4,690.91
2018/7/5,702.39
2018/7/6,714.12
2018/7/9,727.24
2018/7/10,725.76
2018/7/11,719.58
2018/7/12,737.54
2018/7/13,746.99
2018/7/16,754.68
2018/7/17,742.43
2018/7/18,737.44
2018/7/19,740.95
2018/7/20,741.13
2018/7/23,732.07
2018/7/24,745.4
2018/7/25,743.81
2018/7/26,735.62
2018/7/27,738.56
2018/7/30,719.21
2018/7/31,726.44
2018/8/1,714.94
2018/8/2,695.84
2018/8/3,678.99
2018/8/6,669.68
2018/8/7,686.28
2018/8/8,676.22
2018/8/9,691.88
2018/8/10,687.18
2018/8/13,679.22
2018/8/14,680.13
2018/8/15,662.8
2018/8/16,648.44
2018/8/17,634.86
2018/8/20,644.79
2018/8/21,671.49
2018/8/22,667.7
2018/8/23,670.21
2018/8/24,660.3
2018/8/27,687.3
2018/8/28,681
2018/8/29,685.85
2018/8/30,680.4
2018/8/31,659.19
2018/9/3,666.21
2018/9/4,675.04
2018/9/5,657.79
2018/9/6,644
2018/9/7,650.97
2018/9/10,644.8
2018/9/11,646
2018/9/12,630
2018/9/13,631.98
2018/9/14,642.9
2018/9/17,645.81
2018/9/18,666.7
2018/9/19,681.42
2018/9/20,678.55
2018/9/21,700.01
2018/9/25,697.02
2018/9/26,724.93
2018/9/27,724
2018/9/28,730
2018/10/8,686.15
2018/10/9,695
2018/10/10,670.92
2018/10/11,644.99
2018/10/12,668
2018/10/15,666.9
2018/10/16,667.14
2018/10/17,665.72
2018/10/18,645.94
2018/10/19,670
2018/10/22,693
2018/10/23,641.74
2018/10/24,636.99
2018/10/25,619
2018/10/26,610.1
2018/10/29,549.09
2018/10/30,524
2018/10/31,548.9
2018/11/1,563
2018/11/2,599.9
2018/11/5,575.8
2018/11/6,566
2018/11/7,566.4
2018/11/8,570.34
2018/11/9,562
2018/11/12,552
2018/11/13,570
2018/11/14,555.1
2018/11/15,559.7
2018/11/16,560
2018/11/19,569.02
2018/11/20,561.6
2018/11/21,564.7
2018/11/22,564.5
2018/11/23,556.9
2018/11/26,552.11
2018/11/27,548.1
2018/11/28,557
2018/11/29,551.6
2018/11/30,565
2018/12/3,601.2
2018/12/4,602.23
2018/12/5,610.1
2018/12/6,591.8
2018/12/7,587
2018/12/10,577.23
2018/12/11,582.99
2018/12/12,589
2018/12/13,601.75
2018/12/14,592.96
2018/12/17,590.52
2018/12/18,590.94
2018/12/19,577.8
2018/12/20,574.5
2018/12/21,567.41
2018/12/24,568
2018/12/25,565.79
2018/12/26,560.08
2018/12/27,563
2018/12/28,590.01
